date_mutation,valeur_fonciere,code_postal,nom_commune,id_parcelle,type_local,surface_reelle_bati,surface_terrain,nombre_pieces_principales,agent,prixcible,prixvente_initial,evaluation_agent
2018-07-27,256000.0,31470,Fonsorbes,31187000BO0016,Maison,113.0,1067.0,5.0,7,270000,284000,Ancien
2018-09-07,247000.0,31470,Fonsorbes,31187000BO0185,Maison,87.0,927.0,4.0,7,242000,254000,Renove
2014-04-09,242250.0,31470,Fonsorbes,31187000BT0088,Maison,110.0,110.0,4.0,5,244000,256000,Ancien
2015-07-23,157000.0,31470,Fonsorbes,31187000BL0279,Maison,62.0,264.0,3.0,5,157000,165000,Renove
2016-02-26,337600.0,31470,Fonsorbes,31187000BZ0103,Maison,139.0,1154.0,4.0,5,326000,342000,Renove
2016-09-09,260000.0,31470,Fonsorbes,31187000BW0247,Maison,99.0,709.0,4.0,5,264000,277000,Renove
2017-03-31,228000.0,31470,Fonsorbes,31187000BL0174,Maison,98.0,400.0,5.0,5,240000,252000,Ancien
2017-08-05,221000.0,31470,Fonsorbes,31187000BX0200,Maison,108.0,602.0,5.0,5,228000,239000,Ancien
2017-10-17,139000.0,31470,Fonsorbes,31187000BS0274,Maison,63.0,112.0,3.0,5,143000,150000,Ancien
2018-02-09,180180.0,31470,Fonsorbes,31187000AZ0029,Maison,80.0,185.0,4.0,5,185000,194000,Ancien
2018-03-30,249601.0,31470,Fonsorbes,31187000BA0126,Maison,114.0,913.0,5.0,5,249000,261000,Ancien
2018-04-12,195800.0,31470,Fonsorbes,31187000BO0304,Maison,57.0,320.0,3.0,5,201000,211000,Renove
2014-01-31,185000.0,31470,Fonsorbes,31187000BX0223,Maison,91.0,876.0,4.0,0,200000,210000,Ancien
2014-05-05,345750.0,31470,Fonsorbes,31187000BO0060,Maison,133.0,1044.0,4.0,0,354000,372000,Renove
2015-12-15,258000.0,31470,Fonsorbes,31187000BT0063,Maison,121.0,906.0,5.0,0,246000,258000,Ancien
2016-02-19,258900.0,31470,Fonsorbes,31187000BY0020,Maison,101.0,1066.0,4.0,0,282000,296000,Renove
2016-05-04,296000.0,31470,Fonsorbes,31187000BL0449,Maison,136.0,588.0,5.0,0,299000,314000,Ancien
2016-09-02,300293.0,31470,Fonsorbes,31187000BN0075,Maison,110.0,1199.0,5.0,0,305000,320000,Renove
2017-06-14,198403.0,31470,Fonsorbes,31187000AZ0048,Maison,91.0,288.0,5.0,0,189000,198403,Renove
2014-04-15,164450.0,31470,Fonsorbes,31187000CD0086,Maison,63.0,165.0,3.0,3,185000,194000,Ancien
2014-06-25,245700.0,31470,Fonsorbes,31187000BP0077,Maison,150.0,1671.0,5.0,3,265000,278000,Renove
2014-07-07,313600.0,31470,Fonsorbes,31187000CD0058,Maison,123.0,860.0,5.0,3,318000,334000,Renove
2014-07-31,116000.0,31470,Fonsorbes,31187000BZ0155,Maison,69.0,256.0,2.0,3,110000,116000,Ancien
2014-08-25,269900.0,31470,Fonsorbes,31187000BX0060,Maison,127.0,1568.0,6.0,3,257000,270000,Ancien
2014-12-15,232000.0,31470,Fonsorbes,31187000BT0104,Maison,98.0,879.0,4.0,3,253000,266000,Renove
2014-12-22,345850.0,31470,Fonsorbes,31187000AB0044,Maison,160.0,1250.0,6.0,3,333000,350000,Ancien
2015-10-22,368250.0,31470,Fonsorbes,31187000AH0084,Maison,156.0,700.0,6.0,3,368000,386000,Ancien
2016-07-05,289120.0,31470,Fonsorbes,31187000AA0078,Maison,94.0,987.0,4.0,3,326000,342000,Renove
2016-12-27,154830.0,31470,Fonsorbes,31187000BS0098,Maison,40.0,68.0,1.0,3,147000,154830,Ancien
2017-07-05,252000.0,31470,Fonsorbes,31187000BO0102,Maison,117.0,1463.0,6.0,3,255000,268000,Ancien
2017-07-18,160500.0,31470,Fonsorbes,31187000BR0064,Maison,79.0,79.0,4.0,3,170000,178000,Ancien
2018-09-24,363000.0,31470,Fonsorbes,31187000BO0454,Maison,137.0,627.0,5.0,3,346000,363000,Ancien
2019-01-18,127200.0,31470,Fonsorbes,31187000BZ0178,Maison,51.0,582.0,2.0,3,121000,127200,Renove
2014-02-27,316000.0,31470,Fonsorbes,31187000BK0042,Maison,122.0,2196.0,5.0,8,310000,326000,Renove
2014-03-21,230100.0,31470,Fonsorbes,31187000BT0088,Maison,110.0,110.0,4.0,8,222000,233000,Renove
2015-05-16,276000.0,31470,Fonsorbes,31187000BL0111,Maison,100.0,931.0,5.0,8,301000,316000,Renove
2017-01-19,388550.0,31470,Fonsorbes,31187000BI0091,Maison,168.0,1000.0,4.0,8,370000,388550,Ancien
2017-01-28,284500.0,31470,Fonsorbes,31187000AC0045,Maison,127.0,840.0,5.0,8,280000,294000,Renove
2018-07-02,303000.0,31470,Fonsorbes,31187000BS0166,Maison,138.0,339.0,5.0,8,331000,348000,Ancien
2018-07-19,280200.0,31470,Fonsorbes,31187000AA0059,Maison,106.0,105.0,6.0,8,319000,335000,Ancien
2018-09-14,266000.0,31470,Fonsorbes,31187000BO0363,Maison,91.0,426.0,4.0,8,267000,280000,Renove
2018-10-12,374080.0,31470,Fonsorbes,31187000BP0032,Maison,167.0,1531.0,6.0,8,381000,400000,Ancien
2014-06-06,314500.0,31470,Fonsorbes,31187000BL0216,Maison,92.0,685.0,4.0,2,311000,327000,Renove
2015-12-22,82425.0,31470,Fonsorbes,31187000BZ0162,Maison,57.0,148.0,3.0,2,82000,86000,Ancien
2016-11-17,161964.0,31470,Fonsorbes,31187000AZ0099,Maison,80.0,172.0,4.0,2,168000,176000,Renove
2017-08-18,184140.0,31470,Fonsorbes,31187000AZ0034,Maison,83.0,186.0,4.0,2,188000,197000,Ancien
2017-09-06,199720.0,31470,Fonsorbes,31187000BW0067,Maison,81.0,81.0,4.0,2,200000,210000,Renove
2017-11-28,424700.0,31470,Fonsorbes,31187000BW0042,Maison,186.0,1334.0,5.0,2,455000,478000,Ancien
2017-12-05,314400.0,31470,Fonsorbes,31187000AH0102,Maison,175.0,812.0,6.0,2,299000,314400,Ancien
2018-10-05,205000.0,31470,Fonsorbes,31187000AA0075,Maison,81.0,81.0,4.0,2,210000,220000,Renove
2019-02-01,266000.0,31470,Fonsorbes,31187000AB0181,Maison,100.0,983.0,5.0,2,265000,278000,Renove
2016-07-13,119000.0,31470,Fonsorbes,31187000AH0098,Appartement,60.0,60.0,3.0,1,116000,122000,Renove
2017-08-11,68000.0,31470,Fonsorbes,31187000BN0002,Appartement,43.0,43.0,2.0,1,67000,70000,Ancien
2014-04-01,30000.0,31470,Fonsorbes,31187000BB0032,Appartement,25.0,25.0,1.0,6,30000,32000,Ancien
2015-12-29,138000.0,31470,Fonsorbes,31187000AD0025,Appartement,94.0,94.0,3.0,6,134000,141000,Ancien
2015-09-01,118000.0,31470,Fonsorbes,31187000AH0056,Appartement,62.0,62.0,3.0,9,122000,128000,Ancien
2016-06-27,122510.0,31470,Fonsorbes,31187000AH0056,Appartement,62.0,62.0,3.0,9,122000,128000,Renove
2016-11-03,115000.0,31470,Fonsorbes,31187000BR0059,Appartement,65.0,65.0,3.0,4,110000,116000,Renove
2017-06-02,118700.0,31470,Fonsorbes,31187000BK0032,Appartement,62.0,62.0,3.0,4,113000,119000,Ancien
2014-09-12,71600.0,31470,Fonsorbes,31187000BN0002,Appartement,42.0,42.0,2.0,7,71000,75000,Ancien
2015-04-16,110000.0,31470,Fonsorbes,31187000BK0032,Appartement,62.0,62.0,3.0,5,113000,119000,Ancien
2018-02-28,46000.0,31470,Fonsorbes,31187000BB0032,Appartement,25.0,25.0,1.0,5,46000,48000,Ancien
2018-08-30,80000.0,31470,Fonsorbes,31187000AH0056,Appartement,42.0,42.0,2.0,0,82000,86000,Ancien
2016-01-19,130000.0,31470,Fonsorbes,31187000BK0032,Appartement,62.0,62.0,3.0,3,127000,133000,Renove
2017-10-19,108000.0,31470,Fonsorbes,31187000AH0098,Appartement,62.0,62.0,3.0,3,112000,118000,Renove
2018-08-27,77000.0,31470,Fonsorbes,31187000BK0032,Appartement,43.0,43.0,2.0,3,80000,84000,Ancien
2015-10-20,245000.0,31470,Fonsorbes,31187000AV0035,Appartement,84.0,1956.0,3.0,8,234000,246000,Renove
2017-07-13,157500.0,31470,Fonsorbes,31187000BS0196,Appartement,42.0,42.0,2.0,8,167000,175000,Renove
2019-01-23,80000.0,31470,Fonsorbes,31187000BT0088,Appartement,45.0,45.0,2.0,8,84000,88000,Ancien
2016-07-20,370500.0,31600,Saint-Clar-de-Rivière,314750000C1811,Maison,164.0,700.0,5.0,1,372000,391000,Renove
2018-12-21,216600.0,31600,Saint-Clar-de-Rivière,314750000C1861,Maison,90.0,504.0,4.0,0,221000,232000,Renove
2016-03-29,200000.0,31600,Saint-Clar-de-Rivière,314750000C1829,Maison,103.0,997.0,4.0,8,211000,222000,Ancien
2015-12-18,286990.0,31600,Saint-Clar-de-Rivière,314750000C2072,Maison,111.0,775.0,4.0,2,292000,307000,Renove
2017-04-12,205000.0,31600,Saint-Clar-de-Rivière,314750000C1209,Maison,109.0,1500.0,4.0,2,220000,231000,Ancien
2016-08-03,215000.0,31270,Villeneuve-Tolosane,31588000AC0114,Maison,88.0,626.0,4.0,1,227000,238000,Renove
2018-05-18,210000.0,31270,Villeneuve-Tolosane,31588000AL0344,Maison,87.0,344.0,4.0,1,216000,227000,Renove
2018-09-20,185650.0,31270,Villeneuve-Tolosane,31588000AN0161,Maison,80.0,231.0,4.0,1,182000,191000,Ancien
2014-12-19,207000.0,31270,Villeneuve-Tolosane,31588000AP0262,Maison,82.0,219.0,4.0,6,197000,207000,Renove
2015-06-12,330000.0,31270,Villeneuve-Tolosane,31588000AI0111,Maison,161.0,625.0,6.0,6,314000,330000,Renove
2015-07-03,290700.0,31270,Villeneuve-Tolosane,31588000AI0066,Maison,113.0,547.0,5.0,6,312000,328000,Renove
2015-07-08,178000.0,31270,Villeneuve-Tolosane,31588000AC0281,Maison,75.0,603.0,3.0,6,184000,193000,Ancien
2016-04-08,170000.0,31270,Villeneuve-Tolosane,31588000AO0020,Maison,73.0,467.0,3.0,6,162000,170000,Ancien
2016-11-29,180000.0,31270,Villeneuve-Tolosane,31588000AA0142,Maison,58.0,374.0,3.0,6,171000,180000,Ancien
2018-08-03,210000.0,31270,Villeneuve-Tolosane,31588000AN0338,Maison,81.0,182.0,4.0,6,200000,210000,Renove
2017-07-06,324700.0,31270,Villeneuve-Tolosane,31588000AC0003,Maison,106.0,1086.0,5.0,9,331000,348000,Renove
2017-07-12,264900.0,31270,Villeneuve-Tolosane,31588000AI0210,Maison,106.0,423.0,6.0,9,267000,280000,Renove
2018-09-06,275000.0,31270,Villeneuve-Tolosane,31588000AC0187,Maison,95.0,550.0,4.0,9,276000,290000,Renove
2018-12-28,210000.0,31270,Villeneuve-Tolosane,31588000AN0147,Maison,80.0,217.0,4.0,9,209000,219000,Ancien
2014-02-26,142000.0,31270,Villeneuve-Tolosane,31588000AN0143,Maison,62.0,236.0,3.0,4,135000,142000,Ancien
2015-06-29,215010.0,31270,Villeneuve-Tolosane,31588000AP0465,Maison,83.0,464.0,4.0,4,246000,258000,Renove
2016-10-04,195000.0,31270,Villeneuve-Tolosane,31588000AY0256,Maison,93.0,606.0,4.0,4,193000,203000,Ancien
2018-02-28,313660.0,31270,Villeneuve-Tolosane,31588000AV0248,Maison,92.0,500.0,4.0,4,390000,410000,Renove
2015-03-06,190000.0,31270,Villeneuve-Tolosane,31588000AV0231,Maison,86.0,178.0,4.0,7,190000,200000,Ancien
2015-08-26,298000.0,31270,Villeneuve-Tolosane,31588000AO0042,Maison,144.0,725.0,6.0,7,311000,327000,Renove
2015-11-18,160000.0,31270,Villeneuve-Tolosane,31588000AL0205,Maison,81.0,164.0,4.0,7,152000,160000,Renove
2016-01-12,212000.0,31270,Villeneuve-Tolosane,31588000AK0445,Maison,132.0,971.0,5.0,7,215000,226000,Ancien
2016-12-09,248000.0,31270,Villeneuve-Tolosane,31588000AP0488,Maison,81.0,707.0,4.0,7,238000,250000,Renove
2014-08-04,137000.0,31270,Villeneuve-Tolosane,31588000AK0038,Maison,60.0,140.0,3.0,5,140000,147000,Ancien
2015-02-28,172000.0,31270,Villeneuve-Tolosane,31588000AL0024,Maison,79.0,226.0,5.0,5,172000,181000,Ancien
2016-08-05,191700.0,31270,Villeneuve-Tolosane,31588000AP0228,Maison,82.0,221.0,4.0,5,192000,202000,Ancien
2017-03-03,255000.0,31270,Villeneuve-Tolosane,31588000AC0155,Maison,89.0,602.0,5.0,5,263000,276000,Renove
2018-04-12,213000.0,31270,Villeneuve-Tolosane,31588000AP0366,Maison,87.0,295.0,4.0,5,221000,232000,Renove
2015-08-31,223750.0,31270,Villeneuve-Tolosane,31588000AC0087,Maison,88.0,496.0,4.0,0,227000,238000,Renove
2016-08-04,160000.0,31270,Villeneuve-Tolosane,31588000AB0077,Maison,114.0,537.0,6.0,0,180000,189000,Ancien
2016-09-09,233760.0,31270,Villeneuve-Tolosane,31588000AP0363,Maison,87.0,295.0,4.0,0,239000,251000,Ancien
2017-04-26,219000.0,31270,Villeneuve-Tolosane,31588000AK0131,Maison,85.0,472.0,4.0,0,231000,243000,Renove
2018-09-14,399000.0,31270,Villeneuve-Tolosane,31588000AN0190,Maison,145.0,1252.0,5.0,0,380000,399000,Ancien
2015-07-03,213000.0,31270,Villeneuve-Tolosane,31588000AH0078,Maison,89.0,568.0,4.0,3,218000,229000,Ancien
2015-08-27,240000.0,31270,Villeneuve-Tolosane,31588000AN0087,Maison,70.0,419.0,3.0,3,229000,240000,Renove
2016-07-11,256500.0,31270,Villeneuve-Tolosane,31588000AW0348,Maison,105.0,665.0,4.0,3,286000,300000,Renove
2017-01-30,158000.0,31270,Villeneuve-Tolosane,31588000AP0268,Maison,82.0,259.0,4.0,3,164000,172000,Ancien
2017-06-19,273500.0,31270,Villeneuve-Tolosane,31588000AH0066,Maison,157.0,763.0,5.0,3,272000,286000,Renove
2019-01-17,306000.0,31270,Villeneuve-Tolosane,31588000AH0066,Maison,157.0,763.0,5.0,3,291000,306000,Ancien
2014-11-20,250000.0,31270,Villeneuve-Tolosane,31588000AV0310,Maison,110.0,754.0,7.0,8,238000,250000,Ancien
2015-02-23,130900.0,31270,Villeneuve-Tolosane,31588000AN0006,Maison,103.0,532.0,6.0,8,134000,141000,Ancien
2015-07-31,140000.0,31270,Villeneuve-Tolosane,31588000AL0024,Maison,82.0,222.0,5.0,8,133000,140000,Ancien
2015-11-27,174000.0,31270,Villeneuve-Tolosane,31588000AV0212,Maison,89.0,174.0,4.0,8,166000,174000,Ancien
2017-06-07,177000.0,31270,Villeneuve-Tolosane,31588000AB0024,Maison,66.0,586.0,4.0,8,174000,183000,Renove
2018-07-31,194500.0,31270,Villeneuve-Tolosane,31588000AA0187,Maison,70.0,65.0,3.0,8,198000,208000,Renove
2018-09-25,179600.0,31270,Villeneuve-Tolosane,31588000AV0224,Maison,86.0,156.0,4.0,8,209000,219000,Ancien
2015-02-02,174000.0,31270,Villeneuve-Tolosane,31588000AB0025,Maison,76.0,452.0,5.0,2,180000,189000,Ancien
2015-09-21,278000.0,31270,Villeneuve-Tolosane,31588000AO0209,Maison,140.0,552.0,6.0,2,267000,280000,Ancien
2017-06-22,205000.0,31270,Villeneuve-Tolosane,31588000AI0037,Maison,106.0,752.0,5.0,2,208000,218000,Ancien
2017-10-02,215000.0,31270,Villeneuve-Tolosane,31588000AK0042,Maison,58.0,283.0,4.0,2,217000,228000,Renove
2019-01-29,269000.0,31270,Villeneuve-Tolosane,31588000AA0077,Maison,100.0,855.0,5.0,2,260000,273000,Ancien
2017-03-25,349000.0,31600,Saubens,31533000AM0098,Maison,119.0,839.0,5.0,1,358000,376000,Renove
2015-10-17,372130.0,31600,Saubens,31533000AL0091,Maison,151.0,2060.0,4.0,4,354000,372130,Renove
2014-07-07,323900.0,31600,Saubens,31533000AP0030,Maison,125.0,358.0,5.0,7,321000,337000,Renove
2018-07-18,421650.0,31600,Saubens,31533000AN0038,Maison,130.0,4000.0,5.0,7,451000,474000,Renove
2015-06-10,212000.0,31600,Saubens,31533000AO0123,Maison,103.0,450.0,4.0,5,211000,222000,Ancien
2018-11-05,320300.0,31600,Saubens,31533000AN0018,Maison,99.0,1642.0,4.0,5,323000,339000,Renove
2015-12-16,192810.0,31600,Saubens,31533000AA0118,Maison,169.0,1115.0,6.0,0,184000,193000,Ancien
2016-11-16,217000.0,31600,Saubens,31533000AP0042,Maison,140.0,210.0,7.0,8,251000,264000,Ancien
2017-04-12,379000.0,31600,Saubens,31533000AO0037,Maison,150.0,961.0,6.0,8,414000,435000,Ancien
2018-06-13,370000.0,31600,Saubens,31533000AH0060,Maison,162.0,773.0,6.0,8,399000,419000,Ancien
2017-08-21,317630.0,31600,Saubens,31533000AE0062,Maison,121.0,1139.0,5.0,2,321000,337000,Ancien
2017-12-19,279650.0,31600,Saubens,31533000AE0043,Maison,99.0,1021.0,4.0,2,298000,313000,Ancien
2017-05-16,235000.0,31600,Labastidette,312530000B2179,Maison,106.0,400.0,4.0,1,224000,235000,Ancien
2015-06-22,277000.0,31600,Labastidette,312530000A1106,Maison,112.0,621.0,4.0,9,281000,295000,Renove
2018-08-20,258100.0,31600,Labastidette,312530000B1904,Maison,123.0,627.0,6.0,9,278000,292000,Renove
2016-06-01,213000.0,31600,Labastidette,312530000B1522,Maison,117.0,1001.0,6.0,4,207000,217000,Ancien
2019-01-18,276000.0,31600,Labastidette,312530000B2204,Maison,116.0,621.0,4.0,4,277000,291000,Ancien
2016-04-30,160000.0,31600,Labastidette,312530000B1263,Maison,99.0,1200.0,4.0,5,159000,167000,Ancien
2017-12-20,303000.0,31600,Labastidette,312530000B1258,Maison,140.0,1000.0,6.0,5,305000,320000,Renove
2018-07-25,120000.0,31600,Labastidette,312530000A1301,Maison,82.0,1048.0,5.0,5,120000,126000,Ancien
2017-02-20,256000.0,31600,Labastidette,312530000A0704,Maison,132.0,1099.0,4.0,0,259000,272000,Renove
2014-10-02,270000.0,31600,Labastidette,312530000B1258,Maison,140.0,505.0,6.0,3,262000,275000,Renove
2014-11-26,247260.0,31600,Labastidette,312530000B1732,Maison,153.0,713.0,5.0,8,271000,285000,Ancien
2015-09-04,185000.0,31600,Labastidette,312530000B2147,Maison,89.0,385.0,4.0,8,209000,219000,Renove
2015-10-15,238140.0,31600,Labastidette,312530000B0609,Maison,87.0,1162.0,3.0,8,242000,254000,Renove
2015-11-18,246000.0,31600,Labastidette,312530000B1307,Maison,121.0,850.0,4.0,8,250000,262000,Ancien
2018-12-07,291900.0,31600,Labastidette,312530000B1573,Maison,114.0,2135.0,4.0,2,294000,309000,Ancien
2017-05-31,270000.0,31600,Eaunes,31165000AI0118,Maison,91.0,500.0,5.0,1,272000,286000,Ancien
2017-06-08,237000.0,31600,Eaunes,31165000AM0323,Maison,96.0,399.0,4.0,1,228000,239000,Ancien
2018-08-02,301700.0,31600,Eaunes,31165000AD0164,Maison,86.0,1483.0,3.0,1,306000,321000,Renove
2018-10-04,230000.0,31600,Eaunes,31165000AH0108,Maison,134.0,500.0,4.0,7,233000,245000,Ancien
2017-08-03,190800.0,31600,Eaunes,31165000AE0124,Maison,80.0,232.0,4.0,5,198000,208000,Renove
2017-07-21,302400.0,31600,Eaunes,31165000AB0083,Maison,68.0,874.0,2.0,0,298000,313000,Renove
2018-02-14,270000.0,31600,Eaunes,31165000AM0300,Maison,184.0,1874.0,8.0,0,260000,273000,Ancien
2018-09-03,290000.0,31600,Eaunes,31165000AP0067,Maison,143.0,1000.0,4.0,3,316000,332000,Ancien
2018-10-05,192000.0,31600,Eaunes,31165000AN0315,Maison,86.0,244.0,4.0,8,197000,207000,Ancien
2017-07-24,244400.0,31470,Bonrepos-sur-Aussonnelle,310750000B1075,Maison,104.0,823.0,4.0,1,242000,254000,Ancien
2018-02-08,275320.0,31470,Bonrepos-sur-Aussonnelle,310750000C0781,Maison,95.0,631.0,3.0,1,287000,301000,Renove
2015-08-26,324520.0,31470,Bonrepos-sur-Aussonnelle,310750000C0541,Maison,87.0,1100.0,5.0,6,323000,339000,Renove
2014-06-06,271000.0,31470,Bonrepos-sur-Aussonnelle,310750000C0627,Maison,84.0,1500.0,4.0,9,286000,300000,Renove
2014-06-20,465352.0,31470,Bonrepos-sur-Aussonnelle,310750000C0633,Maison,144.0,2500.0,5.0,9,451000,474000,Renove
2016-10-05,256000.0,31470,Bonrepos-sur-Aussonnelle,310750000B0894,Maison,180.0,1000.0,4.0,9,257000,270000,Ancien
2018-08-14,353850.0,31470,Bonrepos-sur-Aussonnelle,310750000A0553,Maison,143.0,1983.0,4.0,4,361000,379000,Ancien
2014-04-30,265000.0,31470,Bonrepos-sur-Aussonnelle,310750000B1233,Maison,141.0,1413.0,5.0,5,272000,286000,Renove
2016-02-12,213000.0,31470,Bonrepos-sur-Aussonnelle,310750000C0836,Maison,108.0,1374.0,5.0,3,231000,243000,Renove
2018-07-12,368000.0,31120,Goyrans,312270000C0242,Maison,120.0,868.0,5.0,1,388000,407000,Ancien
2014-01-03,322000.0,31120,Goyrans,312270000C0530,Maison,144.0,1041.0,6.0,6,353000,371000,Ancien
2017-04-03,485000.0,31120,Goyrans,312270000A0199,Maison,198.0,1503.0,7.0,6,462000,485000,Ancien
2015-06-25,405000.0,31120,Goyrans,312270000A0305,Maison,138.0,1000.0,4.0,4,509000,534000,Renove
2014-03-21,324000.0,31120,Goyrans,312270000A0359,Maison,212.0,700.0,6.0,7,334000,351000,Ancien
2016-03-15,280000.0,31120,Goyrans,312270000A0239,Maison,86.0,714.0,2.0,7,310000,326000,Renove
2015-05-05,345000.0,31120,Goyrans,312270000B0144,Maison,150.0,443.0,6.0,0,366000,384000,Ancien
2018-07-23,982145.0,31120,Goyrans,312270000C0204,Maison,350.0,3995.0,9.0,0,968000,1016000,Renove
2015-12-17,520000.0,31120,Goyrans,312270000A0377,Maison,156.0,1000.0,6.0,3,518000,544000,Renove
2017-08-04,419300.0,31120,Goyrans,312270000C0526,Maison,207.0,1000.0,6.0,3,458000,481000,Renove
2016-07-12,477100.0,31120,Goyrans,312270000C0594,Maison,140.0,936.0,6.0,8,479000,503000,Ancien
2016-06-28,385900.0,31120,Goyrans,312270000C0457,Maison,160.0,8.0,7.0,2,371000,390000,Ancien
2014-02-27,615900.0,31120,Lacroix-Falgarde,31259000BB0013,Maison,190.0,1000.0,6.0,6,723000,759000,Renove
2015-03-11,412000.0,31120,Lacroix-Falgarde,31259000AM0016,Maison,145.0,1000.0,5.0,6,402000,422000,Ancien
2016-08-30,422750.0,31120,Lacroix-Falgarde,31259000AX0069,Maison,162.0,666.0,5.0,6,403000,423000,Ancien
2017-03-30,490000.0,31120,Lacroix-Falgarde,31259000AI0014,Maison,141.0,987.0,5.0,9,477000,501000,Renove
2014-12-19,356600.0,31120,Lacroix-Falgarde,31259000AI0067,Maison,160.0,800.0,5.0,4,368000,386000,Ancien
2016-06-10,293000.0,31120,Lacroix-Falgarde,31259000AL0064,Maison,87.0,700.0,3.0,5,302000,317000,Renove
2020-06-30,540000.0,31120,Lacroix-Falgarde,31259000AM0023,Maison,131.0,1000.0,4.0,5,549000,576000,Renove
2015-09-25,535000.0,31120,Lacroix-Falgarde,31259000AI0068,Maison,180.0,800.0,6.0,0,569000,597000,Ancien
2020-01-02,457390.0,31120,Lacroix-Falgarde,31259000AI0039,Maison,205.0,800.0,7.0,0,504000,529000,Ancien
2017-02-03,340000.0,31120,Lacroix-Falgarde,31259000AO0062,Maison,175.0,700.0,7.0,3,324000,340000,Ancien
2018-03-07,827500.0,31120,Lacroix-Falgarde,31259000AM0043,Maison,295.0,1000.0,6.0,3,1033000,1085000,Renove
2019-05-21,274500.0,31120,Lacroix-Falgarde,31259000AK0039,Maison,100.0,317.0,4.0,3,261000,274500,Ancien
2017-06-09,330000.0,31120,Lacroix-Falgarde,31259000AN0050,Maison,137.0,500.0,5.0,2,364000,382000,Ancien
2014-04-16,100000.0,31470,Saiguède,314660000C0819,Maison,56.0,113.0,5.0,6,95000,100000,Ancien
2018-10-12,175000.0,31470,Saiguède,314660000A0392,Maison,79.0,1224.0,4.0,9,170000,178000,Ancien
2016-03-16,98000.0,31700,Cornebarrieu,31150000AV0422,Appartement,42.0,42.0,2.0,6,100000,105000,Ancien
2019-03-06,149000.0,31700,Cornebarrieu,31150000AV0899,Appartement,62.0,62.0,3.0,6,142000,149000,Ancien
2014-10-02,655000.0,31700,Cornebarrieu,31150000AN0126,Appartement,195.0,195.0,5.0,9,682000,716000,Ancien
2014-05-09,161780.0,31700,Cornebarrieu,31150000AB0389,Appartement,60.0,115.0,4.0,4,165000,173000,Ancien
2017-01-27,126300.0,31700,Cornebarrieu,31150000AM0226,Appartement,64.0,64.0,3.0,4,120000,126300,Ancien
2019-03-22,136500.0,31700,Cornebarrieu,31150000AV0899,Appartement,56.0,56.0,3.0,7,140000,147000,Ancien
2016-01-25,94000.0,31700,Cornebarrieu,31150000AV0422,Appartement,42.0,42.0,2.0,8,112000,118000,Ancien
2018-04-05,227835.0,31700,Daux,311600000C1368,Maison,85.0,321.0,4.0,6,217000,228000,Ancien
2016-05-04,213500.0,31700,Daux,311600000C1371,Maison,85.0,263.0,4.0,4,203000,213500,Renove
2015-12-18,256000.0,31700,Daux,311600000D0621,Maison,85.0,622.0,4.0,7,256000,269000,Renove
2017-07-21,245000.0,31700,Daux,311600000D1733,Maison,90.0,90.0,4.0,7,241000,253000,Renove
2017-07-21,290000.0,31700,Daux,311600000B0178,Maison,160.0,800.0,5.0,7,296000,311000,Renove
2018-06-12,458800.0,31700,Daux,311600000A0897,Maison,243.0,341.0,7.0,7,490000,514000,Ancien
2014-10-03,152000.0,31700,Daux,311600000A0406,Maison,120.0,1020.0,5.0,0,158000,166000,Ancien
2016-07-07,338850.0,31700,Daux,311600000D0590,Maison,213.0,650.0,5.0,0,323000,339000,Ancien
2016-05-31,223300.0,31700,Daux,311600000C1453,Maison,85.0,254.0,4.0,3,216000,227000,Renove
2017-12-15,333000.0,31700,Daux,311600000C0548,Maison,124.0,609.0,5.0,3,355000,373000,Renove
2017-06-15,290000.0,31700,Daux,311600000C1326,Maison,97.0,665.0,4.0,2,289000,303000,Renove
2018-05-03,160000.0,31270,Villeneuve-Tolosane,31588000AK0039,Appartement,65.0,142.0,3.0,6,152000,160000,Renove
2017-01-04,101000.0,31270,Villeneuve-Tolosane,31588000AA0529,Appartement,44.0,44.0,2.0,9,107000,112000,Ancien
2018-07-23,192400.0,31270,Villeneuve-Tolosane,31588000AW0347,Appartement,74.0,74.0,4.0,9,201000,211000,Renove
2018-10-30,122000.0,31270,Villeneuve-Tolosane,31588000AV0040,Appartement,56.0,56.0,3.0,9,120000,126000,Ancien
